idFactura,dataFactura,userID,bazarID,suma,tipFactura
3415,27-Sep-2023,3415,26,12141,cumparare
3416,17-May-2023,3416,1,12321,cumparare
3417,15-Nov-2023,3417,10,12375,cumparare
3418,28-Jul-2023,3418,10,12554,cumparare
3419,01-Jan-2023,3419,25,12596,cumparare
3420,07-Feb-2023,3420,23,12600,cumparare
3421,20-May-2023,3421,26,12780,cumparare
3422,05-May-2023,3422,10,12869,cumparare
3423,02-Feb-2023,3423,10,12869,cumparare
3424,19-Dec-2023,3424,10,12915,cumparare
3425,19-Jan-2023,3425,8,12960,cumparare
3426,23-Sep-2023,3426,14,13230,cumparare
3427,16-Jun-2023,3427,10,13273,cumparare
3428,14-Dec-2023,3428,10,13273,cumparare
3429,04-Apr-2023,3429,10,13273,cumparare
3430,13-Oct-2023,3430,10,13273,cumparare
3431,22-Feb-2023,3431,10,13273,cumparare
3432,15-Aug-2023,3432,10,13273,cumparare
3433,20-Oct-2023,3433,10,13273,cumparare
3434,01-Nov-2023,3434,3,13320,cumparare
3435,08-Jan-2023,3435,14,13320,cumparare
3436,16-Aug-2023,3436,21,13366,cumparare
3437,11-Jun-2023,3437,26,13388,cumparare
3438,11-Apr-2023,3438,40,13401,cumparare
3439,08-Sep-2023,3439,10,13454,cumparare
3440,03-Apr-2023,3440,10,13454,cumparare
3441,08-Oct-2023,3441,10,13454,cumparare
3442,24-Oct-2023,3442,10,13491,cumparare
3443,20-Nov-2023,3443,30,13500,cumparare
3444,02-Aug-2023,3444,10,13544,cumparare
3445,14-Nov-2023,3445,10,13656,cumparare
3446,07-Aug-2023,3446,40,13671,cumparare
3447,01-Jan-2023,3447,10,13724,cumparare
3448,17-Jan-2023,3448,10,13724,cumparare
3449,10-Oct-2023,3449,10,13724,cumparare
3450,11-Jun-2023,3450,10,13724,cumparare
3451,08-Mar-2023,3451,14,13769,cumparare
3452,06-Mar-2023,3452,10,13904,cumparare
3453,20-Mar-2023,3453,10,13904,cumparare
3454,08-Jun-2023,3454,8,13950,cumparare
3455,05-May-2023,3455,10,14040,cumparare
3456,17-Mar-2023,3456,10,14174,cumparare
3457,19-Dec-2023,3457,10,14174,cumparare
3458,04-Nov-2023,3458,35,14391,cumparare
3459,24-Dec-2023,3459,26,14570,cumparare
3460,08-Oct-2023,3460,32,15021,cumparare
3461,02-Aug-2023,3461,26,15021,cumparare
3462,22-Jun-2023,3462,10,15021,cumparare
3463,06-May-2023,3463,32,15561,cumparare
3464,19-Jan-2023,3464,10,15561,cumparare
3465,16-Oct-2023,3465,26,16371,cumparare
3466,02-Jan-2023,3466,10,10791,cumparare
3467,09-May-2023,3467,10,11205,cumparare
3468,24-Dec-2023,3468,26,11240,cumparare
3469,12-Mar-2023,3469,10,11474,cumparare
3470,27-Dec-2023,3470,26,11511,cumparare
3471,09-Jan-2023,3471,18,11655,cumparare
3472,19-Dec-2023,3472,3,11970,cumparare
3473,02-Sep-2023,3473,10,11995,cumparare
3474,10-Dec-2023,3474,10,12105,cumparare
3475,25-Apr-2023,3475,26,12140,cumparare
3476,16-Jul-2023,3476,10,12209,cumparare
3477,19-Feb-2023,3477,2,12420,cumparare
3478,07-Oct-2023,3478,26,12590,cumparare
3479,25-Nov-2023,3479,26,13490,cumparare
3480,11-Oct-2023,3480,30,13499,cumparare
3481,04-Dec-2023,3481,29,14119,cumparare
3482,05-Nov-2023,3482,3,15615,cumparare
3483,10-Jan-2023,3483,26,15741,cumparare
3484,17-Aug-2023,3484,34,16830,cumparare
3485,05-Jun-2023,3485,3,17091,cumparare
3486,17-Jul-2023,3486,20,11691,cumparare
3487,10-Apr-2023,3487,26,11969,cumparare
3488,07-Jun-2023,3488,3,12150,cumparare
3489,28-Oct-2023,3489,10,12320,cumparare
3490,09-Apr-2023,3490,32,12599,cumparare
3491,22-Jan-2023,3491,10,12870,cumparare
3492,25-Jun-2023,3492,3,13185,cumparare
3493,22-Oct-2023,3493,10,13499,cumparare
3494,25-Nov-2023,3494,26,14391,cumparare
3495,07-Oct-2023,3495,32,14580,cumparare
3496,22-Jan-2023,3496,27,15030,cumparare
3497,08-Mar-2023,3497,10,16199,cumparare
3498,27-May-2023,3498,25,16380,cumparare
3499,17-Dec-2023,3499,25,16380,cumparare
3500,26-Dec-2023,3500,10,16641,cumparare
3501,14-Jul-2023,3501,10,17010,cumparare
3502,28-Aug-2023,3502,10,17099,cumparare
3503,27-Aug-2023,3503,23,18900,cumparare
3504,09-Sep-2023,3504,34,19170,cumparare
3505,27-Jul-2023,3505,26,21591,cumparare
3506,23-Aug-2023,3506,3,14219,cumparare
3507,06-Nov-2023,3507,10,17541,cumparare
3508,13-Oct-2023,3508,10,17541,cumparare
3509,25-Nov-2023,3509,10,17991,cumparare
3510,14-Feb-2023,3510,10,17991,cumparare
3511,03-Jan-2023,3511,25,18000,cumparare
3512,08-Feb-2023,3512,10,21150,cumparare
3513,04-Feb-2023,3513,5,22050,cumparare
3514,09-Sep-2023,3514,10,18756,cumparare
3515,08-Jan-2023,3515,3,19170,cumparare
3516,23-Dec-2023,3516,14,19350,cumparare
3517,26-Apr-2023,3517,20,21150,cumparare
3518,20-May-2023,3518,26,21902,cumparare
3519,16-Jul-2023,3519,22,22275,cumparare
3520,03-Jan-2023,3520,22,22489,cumparare
3521,11-Jul-2023,3521,5,22941,cumparare
3522,17-Apr-2023,3522,6,23016,cumparare
3523,11-May-2023,3523,38,17910,cumparare
3524,03-Jan-2023,3524,5,18528,cumparare
3525,15-Dec-2023,3525,32,2250,cumparare
3526,27-May-2023,3526,10,15291,cumparare
3527,10-Jul-2023,3527,10,17089,cumparare
3528,26-Feb-2023,3528,2,4041,cumparare
3529,28-Oct-2023,3529,29,5399,cumparare
3530,09-Aug-2023,3530,26,5490,cumparare
3531,10-Jun-2023,3531,14,4499,cumparare
3532,24-Jul-2023,3532,33,5355,cumparare
3533,12-Jul-2023,3533,4,5391,cumparare
3534,21-Dec-2023,3534,4,5391,cumparare
3535,26-Mar-2023,3535,40,6296,cumparare
3536,03-Jan-2023,3536,26,6390,cumparare
3537,13-Dec-2023,3537,29,6021,cumparare
3538,20-Nov-2023,3538,4,7199,cumparare
3539,14-Feb-2023,3539,26,7200,cumparare
3540,13-Nov-2023,3540,3,8099,cumparare
3541,20-Jun-2023,3541,26,12501,cumparare
3542,17-Aug-2023,3542,2,9764,cumparare
3543,09-Jul-2023,3543,3,9810,cumparare
3544,27-Feb-2023,3544,29,9899,cumparare
3545,18-Oct-2023,3545,26,11691,cumparare
3546,06-Dec-2023,3546,26,12140,cumparare
3547,23-Jun-2023,3547,38,3150,cumparare
3548,04-Jul-2023,3548,10,11475,cumparare
3549,01-Jan-2023,3549,3,11925,cumparare
3550,15-Aug-2023,3550,8,1260,cumparare
3551,20-Dec-2023,3551,15,1890,cumparare
3552,15-Jan-2023,3552,38,2241,cumparare
3553,05-Aug-2023,3553,26,315,cumparare
3554,05-Dec-2023,3554,9,1125,cumparare
3555,11-Dec-2023,3555,15,2655,cumparare
3556,17-Jun-2023,3556,14,3060,cumparare
3557,01-May-2023,3557,19,2565,cumparare
3558,17-Mar-2023,3558,4,2601,cumparare
3559,25-Dec-2023,3559,4,2835,cumparare
3560,27-Nov-2023,3560,2,3141,cumparare
3561,23-Jun-2023,3561,2,3195,cumparare
3562,08-Oct-2023,3562,15,3600,cumparare
3563,17-Feb-2023,3563,38,4499,cumparare
3564,04-May-2023,3564,14,3600,cumparare
3565,27-Sep-2023,3565,3,3779,cumparare
3566,05-Oct-2023,3566,38,4050,cumparare
3567,19-Mar-2023,3567,3,2250,cumparare
3568,07-Nov-2023,3568,2,3591,cumparare
3569,05-Aug-2023,3569,26,4498,cumparare
3570,09-Apr-2023,3570,4,4499,cumparare
3571,27-Apr-2023,3571,26,3231,cumparare
3572,23-Jun-2023,3572,3,3554,cumparare
3573,10-May-2023,3573,3,3915,cumparare
3574,06-Nov-2023,3574,3,4949,cumparare
3575,06-Feb-2023,3575,2,5211,cumparare
3576,26-Apr-2023,3576,3,5310,cumparare
3577,24-Mar-2023,3577,32,2565,cumparare
3578,26-Jul-2023,3578,3,4860,cumparare
3579,08-Oct-2023,3579,26,5038,cumparare
3580,02-Aug-2023,3580,2,5121,cumparare
3581,19-Oct-2023,3581,26,5308,cumparare
3582,25-Dec-2023,3582,26,5625,cumparare
3583,24-Jun-2023,3583,3,5841,cumparare
3584,07-May-2023,3584,22,2610,cumparare
3585,14-Oct-2023,3585,3,5265,cumparare
3586,15-Sep-2023,3586,26,6210,cumparare
3587,10-Feb-2023,3587,42,6291,cumparare
3588,01-Oct-2023,3588,38,6741,cumparare
3589,15-Jul-2023,3589,29,6741,cumparare
3590,14-Oct-2023,3590,3,6831,cumparare
3591,20-Jun-2023,3591,3,6885,cumparare
3592,03-Dec-2023,3592,2,7199,cumparare
3593,12-Apr-2023,3593,32,4410,cumparare
3594,26-Oct-2023,3594,17,4761,cumparare
3595,27-Sep-2023,3595,17,5085,cumparare
3596,02-Jan-2023,3596,17,5355,cumparare
3597,16-May-2023,3597,17,5490,cumparare
3598,18-Feb-2023,3598,17,5535,cumparare
3599,06-Feb-2023,3599,17,5535,cumparare
3600,07-Jan-2023,3600,17,5535,cumparare
3601,10-Aug-2023,3601,17,5535,cumparare
3602,27-Jun-2023,3602,10,5939,cumparare
3603,22-Feb-2023,3603,10,6480,cumparare
3604,24-Jun-2023,3604,10,6569,cumparare
3605,18-Oct-2023,3605,26,6795,cumparare
3606,24-Oct-2023,3606,10,6885,cumparare
3607,15-Jan-2023,3607,42,7101,cumparare
3608,05-Nov-2023,3608,10,7110,cumparare
3609,14-Oct-2023,3609,21,7196,cumparare
3610,21-Nov-2023,3610,10,7424,cumparare
3611,19-Dec-2023,3611,10,7424,cumparare
3612,18-Dec-2023,3612,14,5760,cumparare
3613,16-Sep-2023,3613,4,5841,cumparare
3614,17-Jun-2023,3614,19,5850,cumparare
3615,14-Oct-2023,3615,40,6210,cumparare
3616,23-Jun-2023,3616,10,6255,cumparare
3617,16-Jul-2023,3617,10,6291,cumparare
3618,21-Oct-2023,3618,26,6299,cumparare
3619,04-Nov-2023,3619,9,6660,cumparare
3620,21-Nov-2023,3620,10,6740,cumparare
3621,17-Mar-2023,3621,10,6975,cumparare
3622,05-Aug-2023,3622,10,6975,cumparare
3623,21-Oct-2023,3623,3,7020,cumparare
3624,09-Sep-2023,3624,9,7058,cumparare
3625,22-Aug-2023,3625,26,7065,cumparare
3626,11-Nov-2023,3626,26,7155,cumparare
3627,22-Jun-2023,3627,38,7191,cumparare
3628,04-Jul-2023,3628,18,7199,cumparare
3629,10-Aug-2023,3629,3,7199,cumparare
3630,05-Mar-2023,3630,26,7425,cumparare
3631,27-Mar-2023,3631,10,7462,cumparare
3632,02-Aug-2023,3632,26,7515,cumparare
3633,21-Jun-2023,3633,26,7605,cumparare
3634,16-May-2023,3634,26,7657,cumparare
3635,11-Aug-2023,3635,26,7731,cumparare
3636,11-Dec-2023,3636,26,7731,cumparare
3637,22-May-2023,3637,2,7873,cumparare
3638,25-Mar-2023,3638,14,7911,cumparare
3639,17-Apr-2023,3639,26,7911,cumparare
3640,18-Dec-2023,3640,26,8090,cumparare
3641,02-Apr-2023,3641,10,8091,cumparare
3642,20-Aug-2023,3642,23,8096,cumparare
3643,04-Aug-2023,3643,17,8099,cumparare
3644,04-Oct-2023,3644,25,8100,cumparare
3645,14-May-2023,3645,26,8181,cumparare
3646,04-Apr-2023,3646,10,8324,cumparare
3647,07-Dec-2023,3647,40,8550,cumparare
3648,25-Jul-2023,3648,3,8991,cumparare
3649,17-Feb-2023,3649,26,9171,cumparare
3650,07-Nov-2023,3650,14,6165,cumparare
3651,14-Jul-2023,3651,2,6291,cumparare
3652,13-Oct-2023,3652,38,6471,cumparare
3653,09-Sep-2023,3653,2,6704,cumparare
3654,26-Nov-2023,3654,26,6740,cumparare
3655,23-May-2023,3655,2,6962,cumparare
3656,23-Dec-2023,3656,26,7011,cumparare
3657,25-Dec-2023,3657,40,7122,cumparare
3658,10-Aug-2023,3658,10,7155,cumparare
3659,18-Mar-2023,3659,3,7155,cumparare
3660,28-Dec-2023,3660,10,7190,cumparare
3661,23-Nov-2023,3661,26,7191,cumparare
3662,23-Aug-2023,3662,10,7604,cumparare
3663,17-Dec-2023,3663,26,7640,cumparare
3664,17-Aug-2023,3664,10,7740,cumparare
3665,13-Jul-2023,3665,3,7785,cumparare
3666,01-Oct-2023,3666,10,7830,cumparare
3667,27-Oct-2023,3667,10,7873,cumparare
3668,13-Sep-2023,3668,10,7873,cumparare
3669,19-Jun-2023,3669,10,8055,cumparare
3670,28-Jun-2023,3670,10,8055,cumparare
3671,19-Jul-2023,3671,10,8144,cumparare
3672,06-Nov-2023,3672,14,8271,cumparare
3673,13-Aug-2023,3673,32,8541,cumparare
3674,02-Nov-2023,3674,2,8684,cumparare
3675,03-May-2023,3675,10,8728,cumparare
3676,08-May-2023,3676,26,8811,cumparare
3677,01-Dec-2023,3677,26,8901,cumparare
3678,13-Sep-2023,3678,10,8909,cumparare
3679,26-Mar-2023,3679,38,8910,cumparare
3680,17-Nov-2023,3680,10,8991,cumparare
3681,23-Sep-2023,3681,10,9261,cumparare
3682,24-Aug-2023,3682,14,9629,cumparare
3683,01-Jun-2023,3683,3,5400,cumparare
3684,22-Sep-2023,3684,10,6740,cumparare
3685,20-Feb-2023,3685,10,7011,cumparare
3686,05-Dec-2023,3686,10,7820,cumparare
3687,06-Sep-2023,3687,17,7830,cumparare
3688,10-May-2023,3688,10,8324,cumparare
3689,28-Oct-2023,3689,26,8721,cumparare
3690,14-Dec-2023,3690,26,8991,cumparare
3691,04-Nov-2023,3691,10,9450,cumparare
3692,13-Oct-2023,3692,18,9630,cumparare
3693,02-Apr-2023,3693,5,9639,cumparare
3694,03-Mar-2023,3694,26,9897,cumparare
3695,18-Dec-2023,3695,14,9899,cumparare
3696,19-Feb-2023,3696,1,11340,cumparare
3697,13-Jan-2023,3697,10,11340,cumparare
3698,15-Jun-2023,3698,3,11655,cumparare
3699,27-Dec-2023,3699,29,10349,cumparare
3700,28-Jul-2023,3700,10,11150,cumparare
3701,11-Dec-2023,3701,40,11520,cumparare
3702,22-Jun-2023,3702,32,14309,cumparare
3703,02-Apr-2023,3703,26,13455,cumparare
3704,15-Nov-2023,3704,10,13491,cumparare
3705,06-Oct-2023,3705,10,13491,cumparare
3706,08-Apr-2023,3706,3,13770,cumparare
3707,15-Nov-2023,3707,11,14130,cumparare
3708,24-Jan-2023,3708,26,14850,cumparare
3709,18-Apr-2023,3709,35,7101,cumparare
3710,19-Jan-2023,3710,25,9440,cumparare
3711,24-Mar-2023,3711,3,8541,cumparare
3712,19-Mar-2023,3712,30,8550,cumparare
3713,01-Jun-2023,3713,32,8909,cumparare
3714,13-Oct-2023,3714,18,8910,cumparare
3715,15-Mar-2023,3715,15,10800,cumparare
3716,11-Nov-2023,3716,9,6299,cumparare
3717,18-Mar-2023,3717,23,3555,cumparare
3718,23-Nov-2023,3718,3,719,cumparare
3719,15-Apr-2023,3719,20,4230,cumparare
3720,03-Jul-2023,3720,3,4185,cumparare
3721,14-Dec-2023,3721,3,6165,cumparare
3722,06-Apr-2023,3722,17,2340,cumparare
3723,01-Nov-2023,3723,14,2070,cumparare
3724,06-Oct-2023,3724,38,2331,cumparare
3725,19-Jul-2023,3725,17,2340,cumparare
3726,25-May-2023,3726,14,2961,cumparare
3727,26-Sep-2023,3727,16,2969,cumparare
3728,28-Mar-2023,3728,38,4049,cumparare
3729,27-May-2023,3729,3,3141,cumparare
3730,07-Feb-2023,3730,10,4761,cumparare
3731,27-Nov-2023,3731,4,4941,cumparare
3732,23-Jun-2023,3732,29,3239,cumparare
3733,20-Jun-2023,3733,27,3600,cumparare
3734,18-Mar-2023,3734,4,4275,cumparare
3735,25-Aug-2023,3735,22,4365,cumparare
3736,06-Feb-2023,3736,32,4941,cumparare
3737,05-Nov-2023,3737,2,6840,cumparare
3738,27-Aug-2023,3738,36,7191,cumparare
3739,02-Jul-2023,3739,16,3599,cumparare
3740,15-Apr-2023,3740,14,6651,cumparare
3741,22-Oct-2023,3741,3,6705,cumparare
3742,01-Aug-2023,3742,38,8999,cumparare
3743,20-Jan-2023,3743,37,5985,cumparare
3744,03-Feb-2023,3744,10,8098,cumparare
3745,21-Jun-2023,3745,34,9450,cumparare
3746,01-Sep-2023,3746,36,8955,cumparare
3747,06-Jun-2023,3747,5,8991,cumparare
3748,14-Nov-2023,3748,1,7110,cumparare
3749,02-Nov-2023,3749,26,7821,cumparare
3750,14-Sep-2023,3750,38,8091,cumparare
3751,18-Oct-2023,3751,26,8541,cumparare
3752,25-Jan-2023,3752,10,8774,cumparare
3753,18-Dec-2023,3753,10,8774,cumparare
3754,19-Dec-2023,3754,10,8774,cumparare
3755,21-Dec-2023,3755,26,8811,cumparare
3756,08-Nov-2023,3756,26,8901,cumparare
3757,09-Oct-2023,3757,10,8954,cumparare
3758,05-Sep-2023,3758,10,8999,cumparare
3759,03-Aug-2023,3759,18,8999,cumparare
3760,19-Jun-2023,3760,14,9530,cumparare
3761,17-Oct-2023,3761,10,8033,cumparare
3762,13-Jan-2023,3762,10,13602,cumparare
3763,14-Dec-2023,3763,40,8730,cumparare
3764,28-Apr-2023,3764,37,10349,cumparare
3765,04-Aug-2023,3765,2,5175,cumparare
3766,21-Oct-2023,3766,10,4041,cumparare
3767,27-Aug-2023,3767,5,4941,cumparare
3768,01-May-2023,3768,3,4860,cumparare
3769,09-Nov-2023,3769,38,5399,cumparare
3770,04-Feb-2023,3770,27,4491,cumparare
3771,23-Jun-2023,3771,38,5391,cumparare
3772,23-Jun-2023,3772,14,5121,cumparare
3773,19-Aug-2023,3773,27,6291,cumparare
3774,17-Jul-2023,3774,14,6255,cumparare
3775,22-Apr-2023,3775,23,7605,cumparare
3776,08-Dec-2023,3776,3,8001,cumparare
3777,24-Sep-2023,3777,26,9450,cumparare
3778,09-May-2023,3778,3,7020,cumparare
3779,04-Dec-2023,3779,26,8910,cumparare
3780,07-Dec-2023,3780,16,3599,cumparare
3781,28-Nov-2023,3781,27,6930,cumparare
3782,08-Dec-2023,3782,25,7650,cumparare
3783,24-Apr-2023,3783,22,7695,cumparare
3784,03-Dec-2023,3784,3,8091,cumparare
3785,28-Aug-2023,3785,10,8550,cumparare
3786,14-May-2023,3786,9,8010,cumparare
3787,08-Nov-2023,3787,5,8541,cumparare
3788,27-Jun-2023,3788,16,8550,cumparare
3789,04-Mar-2023,3789,14,8550,cumparare
3790,10-Dec-2023,3790,16,9900,cumparare
3791,12-Aug-2023,3791,9,11340,cumparare
3792,12-Feb-2023,3792,5,16601,cumparare
3793,21-Mar-2023,3793,26,15615,cumparare
3794,24-Jun-2023,3794,5,10350,cumparare
3795,18-Jul-2023,3795,25,10800,cumparare
3796,06-Apr-2023,3796,18,9891,cumparare
3797,03-Jan-2023,3797,25,10215,cumparare
3798,27-May-2023,3798,23,10350,cumparare
3799,10-Oct-2023,3799,5,10350,cumparare
3800,01-Dec-2023,3800,22,10674,cumparare
3801,10-Aug-2023,3801,13,10710,cumparare
3802,12-Dec-2023,3802,10,10800,cumparare
3803,18-Aug-2023,3803,12,10530,cumparare
3804,15-Sep-2023,3804,34,11249,cumparare
3805,06-Mar-2023,3805,13,11250,cumparare
3806,11-Aug-2023,3806,27,11520,cumparare
3807,01-Feb-2023,3807,36,11700,cumparare
3808,02-Jul-2023,3808,4,12600,cumparare
3809,08-Mar-2023,3809,42,13491,cumparare
3810,03-Aug-2023,3810,42,13491,cumparare
3811,20-Jun-2023,3811,26,1349,cumparare
3812,08-Dec-2023,3812,38,4455,cumparare
3813,04-Nov-2023,3813,10,23310,cumparare
3814,03-Dec-2023,3814,38,58500,cumparare
3815,09-Jun-2023,3815,14,2430,cumparare
3816,07-May-2023,3816,2,5301,cumparare
3817,18-Sep-2023,3817,26,26955,cumparare
3818,07-Aug-2023,3818,38,17010,cumparare
3819,01-May-2023,3819,14,25200,cumparare
3820,26-Apr-2023,3820,10,89214,cumparare
3821,13-May-2023,3821,33,72000,cumparare
3822,24-Nov-2023,3822,10,89964,cumparare
3823,24-Sep-2023,3823,38,88143,cumparare
3824,06-Feb-2023,3824,38,144454,cumparare
3825,06-Aug-2023,3825,38,148869,cumparare
3826,06-Dec-2023,3826,29,283815,cumparare
3827,18-Feb-2023,3827,26,233897,cumparare
3828,05-Sep-2023,3828,26,215099,cumparare
3829,19-Feb-2023,3829,25,283500,cumparare
3830,19-Jul-2023,3830,1,85500,cumparare
3831,01-May-2023,3831,25,324513,cumparare
3832,10-Oct-2023,3832,10,826812,cumparare
3833,22-Nov-2023,3833,26,206060,cumparare
3834,17-Dec-2023,3834,26,221310,cumparare
3835,02-Jul-2023,3835,10,235620,cumparare
3836,08-Jan-2023,3836,10,224910,cumparare
3837,11-Jul-2023,3837,10,449100,cumparare
3838,18-Aug-2023,3838,2,2610,cumparare
3839,23-May-2023,3839,10,3959,cumparare
3840,22-Sep-2023,3840,10,4499,cumparare
3841,08-Apr-2023,3841,29,4320,cumparare
3842,15-Jun-2023,3842,35,5216,cumparare
3843,02-Nov-2023,3843,26,7199,cumparare
3844,15-Mar-2023,3844,3,13950,cumparare
3845,14-Apr-2023,3845,10,11601,cumparare
3846,05-Aug-2023,3846,38,12509,cumparare
3847,19-Sep-2023,3847,40,8550,cumparare
3848,14-Apr-2023,3848,4,11543,cumparare
3849,04-Oct-2023,3849,4,11610,cumparare
3850,13-Oct-2023,3850,19,12700,cumparare
3851,18-Dec-2023,3851,10,18421,cumparare
3852,26-Oct-2023,3852,19,19650,cumparare
3853,03-Apr-2023,3853,10,22482,cumparare
3854,03-Feb-2023,3854,26,26999,cumparare
3855,19-Oct-2023,3855,5,30524,cumparare
3856,22-Dec-2023,3856,38,35367,cumparare
3857,03-Feb-2023,3857,15,14057,cumparare
3858,08-Jul-2023,3858,38,5661,cumparare
3859,25-May-2023,3859,14,5490,cumparare
3860,12-May-2023,3860,3,8991,cumparare
3861,10-Oct-2023,3861,9,12150,cumparare
3862,24-Nov-2023,3862,38,3599,cumparare
3863,08-Sep-2023,3863,14,5850,cumparare
3864,12-Jun-2023,3864,29,2880,cumparare
3865,26-Mar-2023,3865,10,4491,cumparare
3866,21-Apr-2023,3866,14,3149,cumparare
3867,11-Dec-2023,3867,9,3510,cumparare
3868,13-Feb-2023,3868,38,6021,cumparare
3869,07-Jun-2023,3869,14,4049,cumparare
3870,28-Dec-2023,3870,7,6750,cumparare
3871,23-Mar-2023,3871,14,8550,cumparare
3872,03-Oct-2023,3872,38,7830,cumparare
3873,15-Nov-2023,3873,38,19310,cumparare
3874,10-Feb-2023,3874,38,1215,cumparare
3875,06-May-2023,3875,10,5390,cumparare
3876,28-Apr-2023,3876,10,28791,cumparare
3877,09-Dec-2023,3877,10,15741,cumparare
3878,28-Sep-2023,3878,42,11070,cumparare
3879,03-Nov-2023,3879,9,53539,cumparare
3880,17-Jun-2023,3880,38,4319,cumparare
3881,06-Sep-2023,3881,10,4770,cumparare
3882,23-Sep-2023,3882,4,8091,cumparare
3883,07-Jun-2023,3883,35,6885,cumparare
3884,02-Jun-2023,3884,29,8446,cumparare
3885,18-Apr-2023,3885,3,1971,cumparare
3886,13-Jul-2023,3886,32,2520,cumparare
3887,26-Mar-2023,3887,29,3780,cumparare
3888,16-Oct-2023,3888,2,3285,cumparare
3889,24-Aug-2023,3889,4,2249,cumparare
3890,11-Dec-2023,3890,9,2250,cumparare
3891,07-Sep-2023,3891,29,3150,cumparare
3892,02-Nov-2023,3892,29,4941,cumparare
3893,17-Aug-2023,3893,26,5355,cumparare
3894,19-Sep-2023,3894,17,3209,cumparare
3895,15-Jan-2023,3895,3,3510,cumparare
3896,22-Dec-2023,3896,38,4680,cumparare
3897,15-Aug-2023,3897,15,3510,cumparare
3898,20-Jun-2023,3898,38,4635,cumparare
3899,18-Jul-2023,3899,25,4860,cumparare
3900,11-Apr-2023,3900,14,16063,cumparare
3901,17-Oct-2023,3901,18,21105,cumparare
3902,14-May-2023,3902,10,8091,cumparare
3903,05-Jan-2023,3903,32,8280,cumparare
3904,08-May-2023,3904,26,5571,cumparare
3905,22-Apr-2023,3905,26,5579,cumparare
3906,01-Apr-2023,3906,32,5803,cumparare
3907,17-Apr-2023,3907,32,5841,cumparare
3908,28-Feb-2023,3908,10,6750,cumparare
3909,04-Apr-2023,3909,22,7650,cumparare
3910,04-May-2023,3910,10,13491,cumparare
3911,11-Sep-2023,3911,26,6975,cumparare
3912,10-Aug-2023,3912,10,7190,cumparare
3913,04-Jan-2023,3913,35,7497,cumparare
3914,06-Nov-2023,3914,10,8091,cumparare
3915,04-Mar-2023,3915,34,8099,cumparare
3916,22-Jun-2023,3916,25,8775,cumparare
3917,24-Jun-2023,3917,10,11474,cumparare
3918,07-Apr-2023,3918,6,16519,cumparare
3919,19-Jun-2023,3919,27,9450,cumparare
3920,05-Jul-2023,3920,9,5931,cumparare
3921,05-May-2023,3921,32,1530,cumparare
3922,19-Aug-2023,3922,21,1980,cumparare
3923,26-Dec-2023,3923,9,2430,cumparare
3924,20-Jun-2023,3924,15,3060,cumparare
3925,10-Aug-2023,3925,29,3591,cumparare
3926,23-Jan-2023,3926,3,4491,cumparare
3927,05-Apr-2023,3927,14,4491,cumparare
3928,05-May-2023,3928,38,3780,cumparare
3929,14-May-2023,3929,38,4949,cumparare
3930,21-Apr-2023,3930,29,5841,cumparare
3931,18-Jul-2023,3931,14,4409,cumparare
3932,27-Jan-2023,3932,3,5130,cumparare
3933,11-Jan-2023,3933,19,5841,cumparare
3934,01-Sep-2023,3934,38,5841,cumparare
3935,14-Nov-2023,3935,9,1935,cumparare
3936,10-Apr-2023,3936,22,6750,cumparare
3937,14-Jul-2023,3937,31,7486,cumparare
3938,07-Apr-2023,3938,14,8999,cumparare
3939,24-Sep-2023,3939,10,8820,cumparare
3940,08-Nov-2023,3940,10,8954,cumparare
3941,18-Jul-2023,3941,26,9891,cumparare
3942,10-Feb-2023,3942,10,9990,cumparare
3943,18-Jun-2023,3943,10,10754,cumparare
3944,16-Sep-2023,3944,26,11061,cumparare
3945,09-May-2023,3945,10,12141,cumparare
3946,17-Jul-2023,3946,14,12745,cumparare
3947,24-Dec-2023,3947,3,10215,cumparare
3948,23-Sep-2023,3948,10,10340,cumparare
3949,02-Nov-2023,3949,10,10340,cumparare
3950,15-Aug-2023,3950,10,10798,cumparare
3951,22-Apr-2023,3951,26,10799,cumparare
3952,10-Aug-2023,3952,10,10890,cumparare
3953,18-Dec-2023,3953,10,11205,cumparare
3954,01-Apr-2023,3954,4,11241,cumparare
3955,14-Mar-2023,3955,26,11421,cumparare
3956,06-Mar-2023,3956,10,11925,cumparare
3957,15-May-2023,3957,15,12591,cumparare
3958,12-May-2023,3958,23,12861,cumparare
3959,26-Nov-2023,3959,26,11421,cumparare
3960,12-Oct-2023,3960,25,11970,cumparare
3961,28-Dec-2023,3961,26,12149,cumparare
3962,24-Oct-2023,3962,5,18558,cumparare
3963,25-May-2023,3963,5,19147,cumparare
3964,16-Dec-2023,3964,10,15291,cumparare
3965,02-Jun-2023,3965,5,16849,cumparare
3966,13-Sep-2023,3966,5,17245,cumparare
3967,13-Aug-2023,3967,5,17647,cumparare
3968,05-Nov-2023,3968,9,17832,cumparare
3969,02-Dec-2023,3969,5,18236,cumparare
3970,19-May-2023,3970,10,16641,cumparare
3971,09-Oct-2023,3971,31,17955,cumparare
3972,23-Sep-2023,3972,27,20699,cumparare
3973,21-Jun-2023,3973,35,17370,cumparare
3974,26-Aug-2023,3974,10,18441,cumparare
3975,05-Feb-2023,3975,26,19755,cumparare
3976,16-Aug-2023,3976,10,20655,cumparare
