idFactura,dataFactura,userID,bazarID,suma,tipFactura
1840,22-Oct-2023,1840,1,10350,cumparare
1841,21-Nov-2023,1841,11,10350,cumparare
1842,01-Dec-2023,1842,4,10791,cumparare
1843,06-May-2023,1843,4,11115,cumparare
1844,18-Sep-2023,1844,18,11520,cumparare
1845,24-Sep-2023,1845,42,11655,cumparare
1846,08-Jul-2023,1846,36,12150,cumparare
1847,07-Feb-2023,1847,42,12510,cumparare
1848,11-Nov-2023,1848,14,12510,cumparare
1849,09-Oct-2023,1849,4,12591,cumparare
1850,14-Jul-2023,1850,10,12591,cumparare
1851,06-Aug-2023,1851,4,12591,cumparare
1852,22-Oct-2023,1852,2,12599,cumparare
1853,10-Jan-2023,1853,5,12870,cumparare
1854,27-Sep-2023,1854,9,12960,cumparare
1855,13-Jun-2023,1855,26,13041,cumparare
1856,12-Jan-2023,1856,32,13950,cumparare
1857,09-Feb-2023,1857,14,14265,cumparare
1858,18-May-2023,1858,35,16740,cumparare
1859,09-May-2023,1859,3,18449,cumparare
1860,15-Jun-2023,1860,2,10080,cumparare
1861,19-May-2023,1861,10,11241,cumparare
1862,20-Feb-2023,1862,33,12510,cumparare
1863,08-Jan-2023,1863,19,12933,cumparare
1864,16-Aug-2023,1864,3,13410,cumparare
1865,20-Feb-2023,1865,26,14580,cumparare
1866,09-Feb-2023,1866,15,15030,cumparare
1867,17-Nov-2023,1867,10,15291,cumparare
1868,20-Jun-2023,1868,14,15570,cumparare
1869,04-Mar-2023,1869,22,18900,cumparare
1870,23-Nov-2023,1870,10,11511,cumparare
1871,18-Jan-2023,1871,10,13032,cumparare
1872,20-Jun-2023,1872,3,13410,cumparare
1873,24-Sep-2023,1873,26,13473,cumparare
1874,21-May-2023,1874,3,13491,cumparare
1875,01-Jan-2023,1875,42,13500,cumparare
1876,13-May-2023,1876,3,13770,cumparare
1877,27-Mar-2023,1877,26,14373,cumparare
1878,26-Apr-2023,1878,3,14399,cumparare
1879,06-Nov-2023,1879,14,14580,cumparare
1880,25-Jun-2023,1880,10,14750,cumparare
1881,02-Jun-2023,1881,26,14751,cumparare
1882,23-Jan-2023,1882,18,15120,cumparare
1883,16-Jan-2023,1883,3,15705,cumparare
1884,15-Aug-2023,1884,26,15741,cumparare
1885,27-Aug-2023,1885,7,15975,cumparare
1886,03-Sep-2023,1886,5,16191,cumparare
1887,26-Feb-2023,1887,3,17055,cumparare
1888,03-Mar-2023,1888,14,19800,cumparare
1889,12-Sep-2023,1889,10,11691,cumparare
1890,17-Apr-2023,1890,22,13725,cumparare
1891,01-Feb-2023,1891,26,14355,cumparare
1892,27-Dec-2023,1892,38,15300,cumparare
1893,10-Jan-2023,1893,10,15929,cumparare
1894,05-Sep-2023,1894,26,16110,cumparare
1895,02-Nov-2023,1895,2,16641,cumparare
1896,13-Sep-2023,1896,3,17775,cumparare
1897,24-Feb-2023,1897,32,18743,cumparare
1898,22-Jul-2023,1898,15,18810,cumparare
1899,14-Jul-2023,1899,26,18880,cumparare
1900,04-Jan-2023,1900,15,8955,cumparare
1901,04-May-2023,1901,18,17091,cumparare
1902,17-Jul-2023,1902,5,17100,cumparare
1903,01-Mar-2023,1903,10,17991,cumparare
1904,26-Apr-2023,1904,5,20250,cumparare
1905,05-Feb-2023,1905,10,20690,cumparare
1906,07-Dec-2023,1906,3,20699,cumparare
1907,24-Aug-2023,1907,32,20699,cumparare
1908,10-Oct-2023,1908,26,21103,cumparare
1909,11-Nov-2023,1909,6,21141,cumparare
1910,24-Feb-2023,1910,10,22410,cumparare
1911,21-Oct-2023,1911,3,22410,cumparare
1912,19-Jan-2023,1912,26,22491,cumparare
1913,10-Feb-2023,1913,10,22491,cumparare
1914,18-Dec-2023,1914,10,22491,cumparare
1915,08-Aug-2023,1915,26,23129,cumparare
1916,13-May-2023,1916,10,23399,cumparare
1917,10-Nov-2023,1917,26,23400,cumparare
1918,10-Mar-2023,1918,41,24030,cumparare
1919,07-Sep-2023,1919,14,24210,cumparare
1920,27-Apr-2023,1920,41,25110,cumparare
1921,01-Nov-2023,1921,26,25650,cumparare
1922,27-Jul-2023,1922,10,25693,cumparare
1923,20-Dec-2023,1923,10,26091,cumparare
1924,06-Oct-2023,1924,26,26091,cumparare
1925,27-Mar-2023,1925,26,26271,cumparare
1926,25-Apr-2023,1926,19,28906,cumparare
1927,13-Sep-2023,1927,21,30150,cumparare
1928,05-Sep-2023,1928,10,30150,cumparare
1929,05-Aug-2023,1929,10,30590,cumparare
1930,28-Jul-2023,1930,14,31499,cumparare
1931,07-Mar-2023,1931,19,35332,cumparare
1932,01-Jun-2023,1932,23,37800,cumparare
1933,22-Oct-2023,1933,26,20241,cumparare
1934,05-May-2023,1934,14,21321,cumparare
1935,06-Sep-2023,1935,10,21510,cumparare
1936,11-Aug-2023,1936,4,22041,cumparare
1937,08-Jun-2023,1937,10,22410,cumparare
1938,13-Mar-2023,1938,25,22499,cumparare
1939,05-Aug-2023,1939,42,22860,cumparare
1940,02-Jun-2023,1940,10,22940,cumparare
1941,07-Oct-2023,1941,15,22950,cumparare
1942,26-Feb-2023,1942,3,23130,cumparare
1943,10-Aug-2023,1943,3,23391,cumparare
1944,22-Feb-2023,1944,3,23399,cumparare
1945,02-Feb-2023,1945,14,24210,cumparare
1946,23-Apr-2023,1946,3,24659,cumparare
1947,03-May-2023,1947,32,25110,cumparare
1948,07-Feb-2023,1948,19,25190,cumparare
1949,25-Jul-2023,1949,26,25461,cumparare
1950,17-Dec-2023,1950,39,25920,cumparare
1951,01-Mar-2023,1951,38,26045,cumparare
1952,18-Aug-2023,1952,10,26090,cumparare
1953,10-Aug-2023,1953,10,26090,cumparare
1954,16-Sep-2023,1954,10,26090,cumparare
1955,26-Aug-2023,1955,3,26091,cumparare
1956,13-Feb-2023,1956,3,26091,cumparare
1957,14-Aug-2023,1957,10,26454,cumparare
1958,13-Oct-2023,1958,26,26550,cumparare
1959,15-Apr-2023,1959,10,26775,cumparare
1960,18-Aug-2023,1960,10,26989,cumparare
1961,16-Oct-2023,1961,18,26991,cumparare
1962,26-Jun-2023,1962,3,26991,cumparare
1963,07-Dec-2023,1963,4,27000,cumparare
1964,10-Nov-2023,1964,10,27525,cumparare
1965,01-Dec-2023,1965,10,28350,cumparare
1966,26-Jun-2023,1966,3,28575,cumparare
1967,04-Jul-2023,1967,38,28782,cumparare
1968,24-Dec-2023,1968,26,28799,cumparare
1969,14-May-2023,1969,19,29520,cumparare
1970,08-May-2023,1970,10,29690,cumparare
1971,02-Dec-2023,1971,5,30845,cumparare
1972,18-Dec-2023,1972,32,31050,cumparare
1973,23-Sep-2023,1973,26,32309,cumparare
1974,17-Sep-2023,1974,10,32805,cumparare
1975,24-Jun-2023,1975,10,33282,cumparare
1976,03-Jan-2023,1976,16,20250,cumparare
1977,26-Nov-2023,1977,32,20520,cumparare
1978,25-Jun-2023,1978,10,20691,cumparare
1979,23-Aug-2023,1979,32,21599,cumparare
1980,12-Nov-2023,1980,15,21600,cumparare
1981,27-Nov-2023,1981,32,22050,cumparare
1982,12-Nov-2023,1982,10,22491,cumparare
1983,07-Sep-2023,1983,36,22950,cumparare
1984,21-Feb-2023,1984,40,23040,cumparare
1985,06-Sep-2023,1985,10,24290,cumparare
1986,06-Apr-2023,1986,35,24633,cumparare
1987,15-Jul-2023,1987,26,24749,cumparare
1988,08-May-2023,1988,10,25018,cumparare
1989,02-Sep-2023,1989,15,25110,cumparare
1990,09-May-2023,1990,19,25650,cumparare
1991,12-Sep-2023,1991,36,25875,cumparare
1992,14-Dec-2023,1992,10,26090,cumparare
1993,08-Jun-2023,1993,36,26099,cumparare
1994,06-Aug-2023,1994,13,26280,cumparare
1995,09-Jun-2023,1995,17,26550,cumparare
1996,10-Jan-2023,1996,26,26773,cumparare
1997,03-Mar-2023,1997,10,26982,cumparare
1998,11-Dec-2023,1998,10,26990,cumparare
1999,16-Dec-2023,1999,10,26991,cumparare
2000,04-Sep-2023,2000,10,27525,cumparare
2001,26-Feb-2023,2001,3,27891,cumparare
2002,02-Aug-2023,2002,23,27900,cumparare
2003,06-Sep-2023,2003,35,28791,cumparare
2004,20-Sep-2023,2004,19,29331,cumparare
2005,16-Jan-2023,2005,10,29565,cumparare
2006,21-Jan-2023,2006,10,29667,cumparare
2007,24-May-2023,2007,32,30139,cumparare
2008,27-Jul-2023,2008,10,30141,cumparare
2009,13-Apr-2023,2009,18,30599,cumparare
2010,27-Apr-2023,2010,10,31040,cumparare
2011,19-Oct-2023,2011,4,31500,cumparare
2012,26-Mar-2023,2012,10,31500,cumparare
2013,28-Nov-2023,2013,10,31809,cumparare
2014,20-Nov-2023,2014,19,31940,cumparare
2015,24-Apr-2023,2015,26,32390,cumparare
2016,28-Jan-2023,2016,10,32391,cumparare
2017,17-Sep-2023,2017,10,32397,cumparare
2018,09-Jul-2023,2018,26,33290,cumparare
2019,27-Jan-2023,2019,3,22500,cumparare
2020,17-Jun-2023,2020,1,24300,cumparare
2021,24-Jun-2023,2021,15,25380,cumparare
2022,28-Jun-2023,2022,15,25380,cumparare
2023,20-Apr-2023,2023,19,25470,cumparare
2024,17-Feb-2023,2024,10,26998,cumparare
2025,05-Apr-2023,2025,10,26998,cumparare
2026,27-May-2023,2026,14,28710,cumparare
2027,28-Feb-2023,2027,24,29070,cumparare
2028,27-Jun-2023,2028,15,30150,cumparare
2029,23-Jan-2023,2029,10,30510,cumparare
2030,09-Mar-2023,2030,10,31410,cumparare
2031,01-Jun-2023,2031,5,34110,cumparare
2032,22-Sep-2023,2032,35,35910,cumparare
2033,10-Jul-2023,2033,3,36899,cumparare
2034,09-Jun-2023,2034,19,39614,cumparare
2035,11-May-2023,2035,26,41309,cumparare
2036,03-Jun-2023,2036,18,30150,cumparare
2037,26-Jun-2023,2037,10,31487,cumparare
2038,16-Jul-2023,2038,14,33297,cumparare
2039,13-Jan-2023,2039,14,35986,cumparare
2040,11-Nov-2023,2040,2,40410,cumparare
2041,02-Sep-2023,2041,9,41004,cumparare
2042,24-Mar-2023,2042,10,41310,cumparare
2043,02-Dec-2023,2043,26,42165,cumparare
2044,16-Jan-2023,2044,26,44091,cumparare
2045,18-Feb-2023,2045,19,44971,cumparare
2046,24-Mar-2023,2046,10,44982,cumparare
2047,05-Jan-2023,2047,26,48440,cumparare
2048,21-Nov-2023,2048,15,51750,cumparare
2049,07-Jul-2023,2049,26,61323,cumparare
2050,19-Jul-2023,2050,26,63539,cumparare
2051,02-Dec-2023,2051,19,41850,cumparare
2052,11-Dec-2023,2052,10,42283,cumparare
2053,20-Aug-2023,2053,26,43919,cumparare
2054,09-Jun-2023,2054,10,44990,cumparare
2055,04-Jun-2023,2055,26,45899,cumparare
2056,20-Jan-2023,2056,10,49041,cumparare
2057,07-Apr-2023,2057,26,50381,cumparare
2058,21-Sep-2023,2058,26,52999,cumparare
2059,07-Nov-2023,2059,10,40491,cumparare
2060,24-Apr-2023,2060,26,44820,cumparare
2061,05-Nov-2023,2061,5,46800,cumparare
2062,04-May-2023,2062,26,47690,cumparare
2063,18-Jun-2023,2063,26,49946,cumparare
2064,23-Jun-2023,2064,26,53621,cumparare
2065,27-May-2023,2065,10,54450,cumparare
2066,14-Sep-2023,2066,5,72721,cumparare
2067,16-Jan-2023,2067,10,78245,cumparare
2068,18-Aug-2023,2068,34,104346,cumparare
2069,15-May-2023,2069,10,12960,cumparare
2070,27-Nov-2023,2070,10,19278,cumparare
2071,18-Mar-2023,2071,14,13950,cumparare
2072,27-Feb-2023,2072,25,19170,cumparare
2073,14-May-2023,2073,21,18900,cumparare
2074,19-Jan-2023,2074,4,22320,cumparare
2075,10-Sep-2023,2075,4,22499,cumparare
2076,04-Jan-2023,2076,15,26550,cumparare
2077,26-Jun-2023,2077,3,22491,cumparare
2078,19-Jul-2023,2078,32,24750,cumparare
2079,04-Nov-2023,2079,26,25191,cumparare
2080,25-Apr-2023,2080,27,26999,cumparare
2081,26-Nov-2023,2081,36,27000,cumparare
2082,28-Oct-2023,2082,32,34165,cumparare
2083,07-Mar-2023,2083,14,33291,cumparare
2084,02-May-2023,2084,17,33300,cumparare
2085,01-Sep-2023,2085,3,34191,cumparare
2086,07-Apr-2023,2086,3,17999,cumparare
2087,14-Jun-2023,2087,3,5399,cumparare
2088,13-Feb-2023,2088,34,10800,cumparare
2089,24-Oct-2023,2089,29,14129,cumparare
2090,19-Jul-2023,2090,3,13410,cumparare
2091,05-Mar-2023,2091,26,13005,cumparare
2092,26-Jan-2023,2092,26,14400,cumparare
2093,27-Sep-2023,2093,26,16191,cumparare
2094,12-May-2023,2094,11,17010,cumparare
2095,08-Jul-2023,2095,4,13320,cumparare
2096,25-Aug-2023,2096,10,14391,cumparare
2097,12-Feb-2023,2097,18,21150,cumparare
2098,07-Nov-2023,2098,40,17550,cumparare
2099,14-Apr-2023,2099,15,22950,cumparare
2100,06-Mar-2023,2100,3,15705,cumparare
2101,06-Aug-2023,2101,5,17001,cumparare
2102,26-Aug-2023,2102,10,19710,cumparare
2103,25-Aug-2023,2103,40,26548,cumparare
2104,20-Oct-2023,2104,40,29250,cumparare
2105,20-Jul-2023,2105,17,30420,cumparare
2106,05-Nov-2023,2106,3,30555,cumparare
2107,01-Apr-2023,2107,12,30600,cumparare
2108,17-May-2023,2108,38,31950,cumparare
2109,09-Dec-2023,2109,15,32130,cumparare
2110,19-May-2023,2110,10,32390,cumparare
2111,20-Jun-2023,2111,26,32400,cumparare
2112,09-May-2023,2112,9,33300,cumparare
2113,25-Mar-2023,2113,5,37791,cumparare
2114,24-Jun-2023,2114,34,38610,cumparare
2115,15-Aug-2023,2115,15,30510,cumparare
2116,16-Oct-2023,2116,15,30960,cumparare
2117,14-Jul-2023,2117,15,34200,cumparare
2118,13-Nov-2023,2118,32,35910,cumparare
2119,09-Oct-2023,2119,10,41983,cumparare
2120,14-May-2023,2120,26,49500,cumparare
2121,03-Sep-2023,2121,26,52110,cumparare
2122,26-Feb-2023,2122,40,27000,cumparare
2123,10-Dec-2023,2123,38,33750,cumparare
2124,18-Nov-2023,2124,10,34650,cumparare
2125,13-Oct-2023,2125,15,37800,cumparare
2126,27-Feb-2023,2126,14,38205,cumparare
2127,17-Mar-2023,2127,26,40050,cumparare
2128,25-Apr-2023,2128,10,43109,cumparare
2129,24-Dec-2023,2129,35,35901,cumparare
2130,06-Dec-2023,2130,26,46709,cumparare
2131,09-Apr-2023,2131,14,52650,cumparare
2132,05-Dec-2023,2132,26,52920,cumparare
2133,04-Sep-2023,2133,5,55112,cumparare
2134,14-Nov-2023,2134,32,56228,cumparare
2135,05-Nov-2023,2135,5,56691,cumparare
2136,19-Nov-2023,2136,26,56700,cumparare
2137,25-Nov-2023,2137,25,61200,cumparare
2138,26-Sep-2023,2138,14,66391,cumparare
2139,19-Jul-2023,2139,26,50399,cumparare
2140,08-Apr-2023,2140,19,52191,cumparare
2141,27-Sep-2023,2141,3,52200,cumparare
2142,03-Jan-2023,2142,10,53550,cumparare
2143,08-Jun-2023,2143,15,55692,cumparare
2144,03-Nov-2023,2144,15,58410,cumparare
2145,25-Mar-2023,2145,10,58491,cumparare
2146,05-Sep-2023,2146,26,62550,cumparare
2147,13-Sep-2023,2147,10,62999,cumparare
2148,02-Jan-2023,2148,10,64799,cumparare
2149,08-Feb-2023,2149,14,67462,cumparare
2150,26-Aug-2023,2150,10,69208,cumparare
2151,24-Feb-2023,2151,10,53909,cumparare
2152,25-Jun-2023,2152,3,61380,cumparare
2153,08-Feb-2023,2153,19,62107,cumparare
2154,15-Sep-2023,2154,40,62991,cumparare
2155,04-Mar-2023,2155,26,70198,cumparare
2156,07-Jan-2023,2156,32,73530,cumparare
2157,03-Jun-2023,2157,10,115199,cumparare
2158,21-Jun-2023,2158,10,86382,cumparare
2159,06-Feb-2023,2159,10,102599,cumparare
2160,07-Jun-2023,2160,10,106018,cumparare
2161,01-Jun-2023,2161,10,106029,cumparare
2162,02-Apr-2023,2162,10,107550,cumparare
2163,26-May-2023,2163,34,107999,cumparare
2164,15-Feb-2023,2164,8,112410,cumparare
2165,15-Jan-2023,2165,18,113312,cumparare
2166,08-Jan-2023,2166,26,113391,cumparare
2167,01-Mar-2023,2167,10,115182,cumparare
2168,01-Feb-2023,2168,10,116990,cumparare
2169,28-Apr-2023,2169,10,119690,cumparare
2170,17-Nov-2023,2170,26,122399,cumparare
2171,20-Aug-2023,2171,26,122400,cumparare
2172,18-Aug-2023,2172,26,124092,cumparare
2173,26-Jan-2023,2173,18,131850,cumparare
2174,03-Jan-2023,2174,10,134098,cumparare
2175,17-Sep-2023,2175,10,134990,cumparare
2176,05-Jul-2023,2176,26,148940,cumparare
2177,28-Aug-2023,2177,10,152999,cumparare
2178,26-Aug-2023,2178,26,40491,cumparare
2179,23-Dec-2023,2179,10,61017,cumparare
2180,24-Apr-2023,2180,31,50391,cumparare
2181,13-Apr-2023,2181,26,64170,cumparare
2182,04-Aug-2023,2182,40,50175,cumparare
2183,25-Aug-2023,2183,5,55146,cumparare
2184,01-Jun-2023,2184,26,74617,cumparare
2185,24-Sep-2023,2185,14,68391,cumparare
2186,01-Aug-2023,2186,10,71222,cumparare
2187,03-Sep-2023,2187,10,76490,cumparare
2188,23-Apr-2023,2188,25,94410,cumparare
2189,25-Nov-2023,2189,10,112500,cumparare
2190,19-Oct-2023,2190,18,7191,cumparare
2191,20-May-2023,2191,4,8099,cumparare
2192,11-Jun-2023,2192,38,6749,cumparare
2193,02-Aug-2023,2193,38,7649,cumparare
2194,22-Dec-2023,2194,3,7731,cumparare
2195,18-Dec-2023,2195,26,8055,cumparare
2196,24-Nov-2023,2196,18,8055,cumparare
2197,26-Jan-2023,2197,40,8415,cumparare
2198,20-Dec-2023,2198,25,8991,cumparare
2199,25-Apr-2023,2199,2,9000,cumparare
2200,20-Mar-2023,2200,26,9405,cumparare
2201,21-Nov-2023,2201,10,9405,cumparare
2202,01-Dec-2023,2202,14,9405,cumparare
2203,24-Mar-2023,2203,10,9675,cumparare
2204,15-Jul-2023,2204,17,9900,cumparare
2205,20-Mar-2023,2205,36,11249,cumparare
2206,04-Feb-2023,2206,25,5760,cumparare
2207,04-Jun-2023,2207,26,5841,cumparare
2208,06-Mar-2023,2208,10,8325,cumparare
2209,25-Apr-2023,2209,38,8999,cumparare
2210,03-Jan-2023,2210,38,9899,cumparare
2211,02-Mar-2023,2211,10,10305,cumparare
2212,26-Jun-2023,2212,26,11232,cumparare
2213,01-Jun-2023,2213,33,11655,cumparare
2214,25-Jul-2023,2214,14,7515,cumparare
2215,16-Apr-2023,2215,5,8099,cumparare
2216,12-Oct-2023,2216,26,8100,cumparare
2217,08-Feb-2023,2217,10,9630,cumparare
2218,04-Feb-2023,2218,10,9675,cumparare
2219,05-Jun-2023,2219,25,10260,cumparare
2220,12-Aug-2023,2220,26,10800,cumparare
2221,01-Jan-2023,2221,14,11429,cumparare
2222,18-Nov-2023,2222,3,11610,cumparare
2223,09-Aug-2023,2223,36,11699,cumparare
2224,07-Jul-2023,2224,7,7110,cumparare
2225,25-Feb-2023,2225,5,7605,cumparare
2226,12-May-2023,2226,31,7999,cumparare
2227,23-Sep-2023,2227,10,8099,cumparare
2228,13-Jul-2023,2228,26,8955,cumparare
2229,26-Jun-2023,2229,2,9270,cumparare
2230,13-Jun-2023,2230,10,9315,cumparare
2231,25-Jan-2023,2231,10,9675,cumparare
2232,16-Jul-2023,2232,3,9675,cumparare
2233,19-Jul-2023,2233,4,9891,cumparare
2234,06-Jun-2023,2234,4,9891,cumparare
2235,02-Jul-2023,2235,19,10125,cumparare
2236,14-Mar-2023,2236,26,10620,cumparare
2237,23-May-2023,2237,19,10665,cumparare
2238,05-May-2023,2238,14,11565,cumparare
2239,27-Mar-2023,2239,26,12591,cumparare
2240,15-Jan-2023,2240,32,7065,cumparare
2241,14-Aug-2023,2241,7,9450,cumparare
2242,19-Dec-2023,2242,14,10710,cumparare
2243,25-Jan-2023,2243,26,10755,cumparare
2244,22-Sep-2023,2244,14,11070,cumparare
2245,02-Mar-2023,2245,3,11241,cumparare
2246,06-Sep-2023,2246,26,11475,cumparare
2247,18-Oct-2023,2247,10,11655,cumparare
2248,17-Nov-2023,2248,3,12149,cumparare
2249,24-Oct-2023,2249,15,12510,cumparare
2250,08-Oct-2023,2250,26,12591,cumparare
2251,04-Jul-2023,2251,3,12600,cumparare
2252,08-Apr-2023,2252,14,14039,cumparare
2253,12-Mar-2023,2253,8,9990,cumparare
2254,25-Mar-2023,2254,8,10260,cumparare
2255,13-Jul-2023,2255,42,10755,cumparare
2256,05-Feb-2023,2256,14,10791,cumparare
2257,23-Mar-2023,2257,10,13050,cumparare
2258,09-Jun-2023,2258,26,14391,cumparare
2259,25-Oct-2023,2259,26,16649,cumparare
2260,27-May-2023,2260,26,17055,cumparare
2261,23-Aug-2023,2261,27,13050,cumparare
2262,27-Jan-2023,2262,32,14400,cumparare
2263,24-May-2023,2263,8,14400,cumparare
2264,13-Dec-2023,2264,31,15030,cumparare
2265,27-Jan-2023,2265,18,15300,cumparare
2266,17-Jan-2023,2266,40,16470,cumparare
2267,17-Nov-2023,2267,35,18450,cumparare
2268,02-Aug-2023,2268,32,13410,cumparare
2269,25-Nov-2023,2269,5,15120,cumparare
2270,22-Sep-2023,2270,14,15290,cumparare
2271,19-Jan-2023,2271,10,15525,cumparare
2272,02-Jul-2023,2272,26,15750,cumparare
2273,21-Jun-2023,2273,14,16019,cumparare
2274,17-Nov-2023,2274,26,16650,cumparare
2275,26-Aug-2023,2275,10,17668,cumparare
2276,09-Jan-2023,2276,26,19710,cumparare
2277,09-Apr-2023,2277,10,19791,cumparare
2278,22-Dec-2023,2278,25,21509,cumparare
2279,09-Jul-2023,2279,25,22050,cumparare
2280,05-Jan-2023,2280,42,12510,cumparare
2281,28-Jan-2023,2281,26,14805,cumparare
2282,22-Jun-2023,2282,1,16109,cumparare
2283,14-Nov-2023,2283,35,18449,cumparare
2284,12-May-2023,2284,25,18450,cumparare
2285,27-Jan-2023,2285,16,18450,cumparare
2286,09-May-2023,2286,3,21330,cumparare
2287,22-Aug-2023,2287,26,24740,cumparare
2288,09-Oct-2023,2288,23,21420,cumparare
2289,14-Feb-2023,2289,26,21510,cumparare
2290,26-Aug-2023,2290,19,22491,cumparare
2291,07-Dec-2023,2291,3,24120,cumparare
2292,10-Jan-2023,2292,9,24300,cumparare
2293,02-Apr-2023,2293,26,17505,cumparare
2294,14-Feb-2023,2294,1,18448,cumparare
2295,12-Jun-2023,2295,15,21510,cumparare
2296,15-Nov-2023,2296,26,21591,cumparare
2297,07-Jan-2023,2297,5,23027,cumparare
2298,19-Sep-2023,2298,26,23400,cumparare
2299,21-May-2023,2299,19,24165,cumparare
2300,10-Dec-2023,2300,26,25190,cumparare
2301,03-Sep-2023,2301,26,27400,cumparare
2302,15-Jan-2023,2302,19,29977,cumparare
2303,23-Nov-2023,2303,26,31490,cumparare
2304,21-Sep-2023,2304,10,23310,cumparare
2305,17-Aug-2023,2305,10,24255,cumparare
2306,09-May-2023,2306,26,26998,cumparare
2307,04-Sep-2023,2307,35,28710,cumparare
2308,18-Sep-2023,2308,19,29977,cumparare
2309,28-Nov-2023,2309,26,31383,cumparare
2310,02-Jun-2023,2310,26,33570,cumparare
2311,23-Apr-2023,2311,26,35236,cumparare
2312,10-Feb-2023,2312,26,42210,cumparare
2313,23-Aug-2023,2313,25,43109,cumparare
2314,09-May-2023,2314,25,43649,cumparare
2315,12-May-2023,2315,25,44910,cumparare
2316,12-Feb-2023,2316,25,45811,cumparare
2317,15-Jan-2023,2317,8,48428,cumparare
2318,20-Aug-2023,2318,25,48509,cumparare
2319,18-Nov-2023,2319,26,50230,cumparare
2320,03-Sep-2023,2320,10,21015,cumparare
2321,25-May-2023,2321,9,21591,cumparare
2322,06-Feb-2023,2322,25,25110,cumparare
2323,12-Mar-2023,2323,26,25702,cumparare
2324,08-Jul-2023,2324,1,17099,cumparare
2325,09-May-2023,2325,26,19710,cumparare
2326,20-Jul-2023,2326,10,22454,cumparare
2327,16-Jul-2023,2327,5,25200,cumparare
2328,04-Mar-2023,2328,10,25293,cumparare
2329,26-May-2023,2329,14,26240,cumparare
2330,05-Jun-2023,2330,38,27810,cumparare
2331,26-May-2023,2331,35,31809,cumparare
2332,26-Jul-2023,2332,35,30510,cumparare
2333,27-Sep-2023,2333,26,31005,cumparare
2334,07-Dec-2023,2334,26,34155,cumparare
2335,25-Sep-2023,2335,26,38421,cumparare
2336,11-Apr-2023,2336,10,47970,cumparare
2337,12-Jan-2023,2337,21,3780,cumparare
2338,02-Oct-2023,2338,2,4050,cumparare
2339,04-Jan-2023,2339,2,4320,cumparare
2340,08-May-2023,2340,16,4409,cumparare
2341,13-May-2023,2341,18,4491,cumparare
2342,01-Jan-2023,2342,18,4499,cumparare
2343,15-Jul-2023,2343,11,4499,cumparare
2344,06-Nov-2023,2344,38,4815,cumparare
2345,27-Dec-2023,2345,29,4950,cumparare
2346,01-Feb-2023,2346,36,3825,cumparare
2347,18-May-2023,2347,40,5130,cumparare
2348,02-Nov-2023,2348,14,5220,cumparare
2349,27-Sep-2023,2349,26,6210,cumparare
2350,06-Oct-2023,2350,5,4770,cumparare
2351,13-May-2023,2351,29,5391,cumparare
2352,24-Nov-2023,2352,23,5850,cumparare
2353,11-May-2023,2353,14,6210,cumparare
2354,16-Jul-2023,2354,38,6299,cumparare
2355,01-Oct-2023,2355,14,7191,cumparare
2356,15-Jan-2023,2356,4,8091,cumparare
2357,08-Apr-2023,2357,33,6839,cumparare
2358,07-Jul-2023,2358,38,7641,cumparare
2359,04-Feb-2023,2359,14,8775,cumparare
2360,20-Aug-2023,2360,7,9270,cumparare
2361,04-Mar-2023,2361,38,9891,cumparare
2362,22-May-2023,2362,14,11159,cumparare
2363,21-Apr-2023,2363,10,11475,cumparare
2364,27-Mar-2023,2364,10,11655,cumparare
2365,17-Nov-2023,2365,26,11655,cumparare
2366,11-Jun-2023,2366,33,11699,cumparare
2367,11-Dec-2023,2367,3,11699,cumparare
2368,19-Jun-2023,2368,14,11835,cumparare
2369,10-Jan-2023,2369,10,11970,cumparare
2370,10-Sep-2023,2370,38,12329,cumparare
2371,12-Feb-2023,2371,2,12599,cumparare
2372,04-Apr-2023,2372,38,12599,cumparare
2373,28-Aug-2023,2373,26,13005,cumparare
2374,18-Mar-2023,2374,3,13049,cumparare
2375,14-May-2023,2375,26,13275,cumparare
2376,14-Aug-2023,2376,27,10575,cumparare
2377,20-Dec-2023,2377,14,10710,cumparare
2378,04-Dec-2023,2378,10,11691,cumparare
2379,27-Nov-2023,2379,2,11699,cumparare
2380,23-Mar-2023,2380,14,11699,cumparare
2381,04-Mar-2023,2381,27,11970,cumparare
2382,15-Apr-2023,2382,25,12555,cumparare
2383,06-Jul-2023,2383,14,13040,cumparare
2384,14-Jun-2023,2384,26,13050,cumparare
2385,05-Jul-2023,2385,23,13050,cumparare
2386,26-Oct-2023,2386,4,13491,cumparare
2387,06-Aug-2023,2387,14,13499,cumparare
2388,18-Dec-2023,2388,26,10530,cumparare
2389,10-Sep-2023,2389,4,10791,cumparare
2390,11-Apr-2023,2390,6,10800,cumparare
2391,23-Apr-2023,2391,26,11385,cumparare
2392,13-Jan-2023,2392,10,11655,cumparare
2393,26-Jun-2023,2393,14,11691,cumparare
2394,13-Aug-2023,2394,29,12149,cumparare
2395,12-Dec-2023,2395,14,12591,cumparare
2396,17-Jun-2023,2396,35,17099,cumparare
2397,04-Nov-2023,2397,14,12329,cumparare
2398,16-Nov-2023,2398,42,13491,cumparare
2399,13-Jan-2023,2399,4,14841,cumparare
2400,04-Feb-2023,2400,26,15075,cumparare
2401,22-Dec-2023,2401,4,15741,cumparare
