BMW,Seria 4,2014,207441,15850,SV 980 XEE,WBAR3GCSAQWLVBMQ6,36,1718
BMW,Seria 4,2014,289000,15990,AG 415 IYP,WBAR25MS6QZKWX129,3,1719
BMW,Seria 4,2014,128991,19990,B 395 TZA,WBARLFN5B328F5TA4,10,1720
BMW,Seria 4,2015,192000,12999,CJ 199 ZAJ,WBASNT46LPNOCKW15,14,1721
BMW,Seria 4,2015,220000,14990,B 393 XOU,WBASDWHKF3H2CF647,10,1722
BMW,Seria 4,2015,121777,21000,BV 881 KNG,WBAST1EB5PU1NR8Q3,9,1723
BMW,Seria 4,2015,199000,21700,CJ 521 TFI,WBASHO52UENI3RPB3,14,1724
BMW,Seria 4,2015,84000,26400,IS 245 NIZ,WBAS6NLAE2SA2B6K6,25,1725
BMW,Seria 4,2016,279990,15950,CJ 764 IAQ,WBATYT5IYK2Y08I6X,14,1726
BMW,Seria 4,2016,163020,19990,BC 384 KHS,WBATOKP8Z6JGC4TJ7,4,1727
BMW,Seria 4,2016,162320,20940,IS 280 LBJ,WBATPAX0ZY2GYYS65,25,1728
BMW,Seria 4,2016,167000,20999,CJ 770 BKB,WBATC4CLWK8TL8IZX,14,1729
BMW,Seria 4,2016,248000,21900,IS 115 UYU,WBATFT4DYLZ8653AX,25,1730
BMW,Seria 4,2016,127000,24800,BR 469 FSL,WBATH07M1Z98WD137,8,1731
BMW,Seria 4,2016,105000,29990,BH 035 IMV,WBAT0MGP4IOJXAFR2,5,1732
BMW,Seria 4,2017,172000,16000,AG 294 QKI,WBAV40B158J4D80Z3,3,1733
BMW,Seria 4,2017,230587,18389,B 955 GAX,WBAVAA0ISYM5K7RU4,10,1734
BMW,Seria 4,2017,97800,18900,BV 521 LLM,WBAVI0C1UCW4JGKP2,9,1735
BMW,Seria 4,2017,197000,19040,IF 834 UIF,WBAVBYRUAXJ73Y3R6,26,1736
BMW,Seria 4,2017,171000,19990,B 976 HLC,WBAV05XWZHCBR0CA9,10,1737
BMW,Seria 4,2017,110170,20498,AG 608 YHV,WBAVTM2B3TYMIQLL1,3,1738
BMW,Seria 4,2017,200000,20990,B 583 VLC,WBAV1JL8794RPI279,10,1739
BMW,Seria 4,2017,181130,22450,B 575 JMB,WBAV3TZMT1Q614LY7,10,1740
BMW,Seria 4,2018,167000,15900,IF 675 ZTK,WBAWDZTK3NG37A952,26,1741
BMW,Seria 4,2018,172000,20000,TM 231 RFJ,WBAWB6RT48OI90197,38,1742
BMW,Seria 4,2018,164231,21599,B 323 LXQ,WBAWBT2QEI0YLPRW7,10,1743
BMW,Seria 4,2018,168500,22499,AG 876 RKP,WBAWQQ0ZZX5D4NVZ5,3,1744
BMW,Seria 4,2018,98100,29998,CJ 256 BOS,WBAWVCGBUY69KKVJ4,14,1745
BMW,Seria 4,2018,114600,32989,B 351 ASC,WBAWV2L93O2SXECP3,10,1746
BMW,Seria 4,2018,43000,34999,CJ 038 VHW,WBAW8053RIX89ANQX,14,1747
BMW,Seria 4,2018,49240,35888,BC 791 FBZ,WBAW0XSKC79J8J835,4,1748
BMW,Seria 4,2019,179600,21590,IF 286 YAA,WBAX52C70EBQHQH81,26,1749
BMW,Seria 4,2019,222800,21999,IF 338 ZWV,WBAX4I3PC6PK1LG98,26,1750
BMW,Seria 4,2019,34000,23999,IF 999 TDW,WBAX3YKA626MXB6A7,26,1751
BMW,Seria 4,2019,85488,24990,B 027 OHP,WBAXFCO2S2007SZKX,10,1752
BMW,Seria 4,2019,30751,25000,BH 899 ZEN,WBAXI75QTLHQBZVF4,5,1753
BMW,Seria 4,2019,111752,28850,B 345 LMK,WBAXYJ83MJWNXV9W1,10,1754
BMW,Seria 4,2019,52000,37000,VN 971 DME,WBAX5ZX7J0K2G8EL1,42,1755
BMW,Seria 4,2020,71000,30900,IF 846 QUX,WBAACGAPHOBNV4GI5,26,1756
BMW,Seria 4,2020,19211,38066,GL 498 BUG,WBAAGVZZCH33KH5A9,19,1757
BMW,Seria 4,2021,46000,37900,DB 415 IGB,WBABD9IRB80E3M4U1,17,1758
BMW,Seria 4,2021,64000,44250,BV 624 HZX,WBABLRJD0WXKXRDS7,9,1759
BMW,Seria 4,2022,135000,39450,BH 342 PTD,WBACX67DW74MY1IO5,5,1760
BMW,Seria 4,2022,26000,49373,BC 626 HVY,WBACBRD19YO9KX6K9,4,1761
BMW,Seria 4,2022,28000,50087,BC 453 ACN,WBACKMGVXTAWDSV96,4,1762
BMW,Seria 4,2022,6841,51989,IF 172 LOF,WBACEZMCLZJFAQB73,26,1763
BMW,Seria 4,2023,7056,49900,B 100 OPC,WBADIQZBOE0F67AU3,10,1764
BMW,Seria 4,2023,7992,49900,B 595 RGO,WBADUIKAIEXUUGL02,10,1765
BMW,Seria 4,2023,9860,72453,BH 914 SEC,WBADY3RPTGNLF2RRX,5,1766
BMW,Seria 4,2023,3282,75000,B 864 XOP,WBADSUAE94DHTUYI2,10,1767
BMW,Seria 5,1991,187000,6500,AG 985 EFE,WBAMUI1I5J8YNABN5,3,1768
BMW,Seria 5,1997,232623,2750,B 920 JMJ,WBAVNRHYMWUOA2D46,10,1769
BMW,Seria 5,1997,462000,3600,BH 618 SPP,WBAVVFIEOLQ5MUR76,5,1770
BMW,Seria 5,2001,279000,3250,AG 500 KAU,WBABI61DRUP4EBCA8,3,1771
BMW,Seria 5,2003,266000,5499,CJ 663 LUE,WBAD04UG776TTP9Q0,14,1772
BMW,Seria 5,2006,258700,3850,CT 552 NDQ,WBAG0C8DGA4VCBQ24,15,1773
BMW,Seria 5,2006,158000,6299,TM 652 KON,WBAG7IXL7PD2NR4T9,38,1774
BMW,Seria 5,2006,380000,9900,DJ 877 ETX,WBAGRAB6EHW9N5CP4,18,1775
BMW,Seria 5,2007,287000,5000,CJ 362 CUR,WBAH56MF8KMS9RZL4,14,1776
BMW,Seria 5,2007,256000,6800,TM 332 DMB,WBAHNLUR57CDBKIH8,38,1777
BMW,Seria 5,2007,257255,7599,OT 446 NUG,WBAH8GGGOMH0H1QW4,31,1778
BMW,Seria 5,2008,165000,6999,PH 033 YOI,WBAJVF1DUNO7JXVJ9,32,1779
BMW,Seria 5,2008,267000,7450,IF 701 UVV,WBAJL1MBWAVX8O8K5,26,1780
BMW,Seria 5,2008,281347,7490,BC 287 JYC,WBAJ61P1E2EWAY5Z9,4,1781
BMW,Seria 5,2009,284000,5450,BV 253 YTX,WBAKR4ECSZJLGUTF0,9,1782
BMW,Seria 5,2009,188000,6490,TM 268 ERY,WBAK8U0VZXG03FMN4,38,1783
BMW,Seria 5,2009,260000,6990,CT 475 IRB,WBAKDP66FC5BOPQM5,15,1784
BMW,Seria 5,2009,257000,7300,CJ 500 IOH,WBAKOO9VJFKVW98E4,14,1785
BMW,Seria 5,2009,252000,7990,AG 274 EJR,WBAKOWHVBDOAAUX52,3,1786
BMW,Seria 5,2009,280455,7990,BC 298 BVP,WBAKG4MRQIRCZBUE5,4,1787
BMW,Seria 5,2009,238480,8990,BC 885 DLP,WBAK5WNRJSGGG44T8,4,1788
BMW,Seria 5,2009,262000,10499,TM 916 XJH,WBAK8X1GJ5IG2IIH3,38,1789
BMW,Seria 5,2010,277415,5990,BC 771 XDX,WBAL716KWRNKHSTP9,4,1790
BMW,Seria 5,2010,242000,5999,CJ 289 UXP,WBAL5H4P3CWREAFI0,14,1791
BMW,Seria 5,2010,354378,8700,MM 882 SMH,WBALP4K7NUXSYA5K1,27,1792
BMW,Seria 5,2010,257000,9999,BC 898 BPB,WBAL3YOCZREL6LMV6,4,1793
BMW,Seria 5,2010,219000,11500,GR 516 HCM,WBALP5QY3WGNJ75R5,20,1794
BMW,Seria 5,2010,206900,11999,MS 087 YEW,WBALXA2RHSB319BA6,29,1795
BMW,Seria 5,2010,222000,11999,TM 101 XPO,WBALZDWISYAY7BU05,38,1796
BMW,Seria 5,2010,231000,12490,AR 361 BFK,WBALYNL8YPIAOI1J6,2,1797
BMW,Seria 5,2011,270000,8500,CT 315 FIG,WBAM6X2KT9C9VXMQ1,15,1798
BMW,Seria 5,2011,280000,9990,PH 263 VCU,WBAMKEYM1VW1P29V7,32,1799
BMW,Seria 5,2011,248000,10600,IS 556 JXW,WBAM5OU0NOMHLPEF1,25,1800
BMW,Seria 5,2011,175000,10990,GL 849 ZGY,WBAMIXJ53WNKE1198,19,1801
BMW,Seria 5,2011,259000,11000,AR 796 XPK,WBAMLYJTSN2EA8S09,2,1802
BMW,Seria 5,2011,262800,11490,BC 647 MJG,WBAMNA76NK4FAMXB7,4,1803
BMW,Seria 5,2011,243000,11499,TM 721 EIC,WBAM382CCVO8NO6M3,38,1804
BMW,Seria 5,2011,216785,11790,DB 461 NOT,WBAMML5ILYV23JLS1,17,1805
BMW,Seria 5,2011,317000,11999,BC 358 REY,WBAM2HO8PWJS40G08,4,1806
BMW,Seria 5,2011,139864,12450,B 893 PVI,WBAMHZSYH97NLPGR5,10,1807
BMW,Seria 5,2011,222050,12490,B 290 LUI,WBAM2O1S427B63M17,10,1808
BMW,Seria 5,2011,274000,12490,BR 762 JXC,WBAM91PK5RD0MNIL3,8,1809
BMW,Seria 5,2011,184000,12500,PH 251 GTU,WBAMW3TT3OSJLK6U2,32,1810
BMW,Seria 5,2011,182702,12750,B 782 IWK,WBAMSSR9ELJFWDK66,10,1811
BMW,Seria 5,2011,269750,12950,AG 463 EDE,WBAMSY7N6M44ABWI0,3,1812
BMW,Seria 5,2011,335000,13250,BC 227 PPO,WBAM0W3K72JEVQZC9,4,1813
BMW,Seria 5,2011,222162,13490,BC 638 MCY,WBAM5TOJ4FPMB8255,4,1814
BMW,Seria 5,2011,252000,13499,TM 842 MIS,WBAMZ7VQEMW5H7U15,38,1815
BMW,Seria 5,2011,266000,14450,AR 840 TDT,WBAMF43R4N8SV6AM1,2,1816
BMW,Seria 5,2012,270000,8500,MS 266 UCO,WBANHXE0K6OKJ7501,29,1817
BMW,Seria 5,2012,284908,9990,BC 423 SNH,WBANQWG5FSGPAXN49,4,1818
BMW,Seria 5,2012,255000,10990,IS 673 AZQ,WBANVH24PFIQM6R94,25,1819
BMW,Seria 5,2012,260000,11350,BH 354 DFU,WBANNCJ2VM3U0I438,5,1820
BMW,Seria 5,2012,278334,11489,BC 387 GYY,WBAN2PUWX76HE68V7,4,1821
BMW,Seria 5,2012,280000,11490,CJ 464 RBB,WBAN9F6F9XZMZGL66,14,1822
BMW,Seria 5,2012,268000,11990,CT 744 MVB,WBANBQ7W27C21EUF9,15,1823
BMW,Seria 5,2012,320000,11990,AG 790 ZVL,WBANAJPMMA01S7ZW7,3,1824
BMW,Seria 5,2012,289000,12200,GJ 257 GMZ,WBANNE37LJCMU02Q9,21,1825
BMW,Seria 5,2012,193000,12400,PH 704 HJR,WBANT2YIYGHW9VWR3,32,1826
BMW,Seria 5,2012,275000,12599,B 599 WMI,WBANQHP346E0GGBU0,10,1827
BMW,Seria 5,2012,330000,12599,GR 851 PAS,WBANZ3A5A9YYTCXS7,20,1828
BMW,Seria 5,2012,200000,12650,CJ 807 VAR,WBANJ0WQFR412YKH3,14,1829
BMW,Seria 5,2012,252000,12699,AR 517 GSB,WBANG06F6GUSPS0C2,2,1830
BMW,Seria 5,2012,251687,12990,B 932 PIV,WBANUUSLKSSLMMAR4,10,1831
BMW,Seria 5,2012,177000,13500,TM 955 BWQ,WBANW98OG0ZHGEN9X,38,1832
BMW,Seria 5,2012,153287,13696,SB 508 YYO,WBAN9K1UGI5LRVS85,35,1833
BMW,Seria 5,2012,198000,13900,VN 969 HXD,WBANQM50MOCQJF0RX,42,1834
BMW,Seria 5,2012,181587,13989,B 671 RPK,WBAN93J139Q29TP31,10,1835
BMW,Seria 5,2012,219000,15350,BN 891 GYE,WBANLJ697APHYO8M9,6,1836
BMW,Seria 5,2013,250000,9300,BC 781 SLK,WBAP2KZ65PMM94204,4,1837
BMW,Seria 5,2013,311000,9499,CJ 046 GNW,WBAPZSMJBDF0SDHK9,14,1838
BMW,Seria 5,2013,170000,10300,AG 771 HTC,WBAP6Y9NN217BHMA2,3,1839
BMW,Seria 5,2013,234000,11500,AB 561 SUF,WBAPF7GQKU04JY907,1,1840
BMW,Seria 5,2013,248000,11500,BZ 730 FIS,WBAP3JJTNKQI5EHE2,11,1841
BMW,Seria 5,2013,280905,11990,BC 203 ODY,WBAPSEE8YABGVIVA5,4,1842
BMW,Seria 5,2013,250000,12350,BC 436 VOQ,WBAPR7EA4E919NUR8,4,1843
BMW,Seria 5,2013,276000,12800,DJ 679 EKC,WBAP728V9UJPL1OL5,18,1844
BMW,Seria 5,2013,230000,12950,VN 136 TGG,WBAPAKOJZWMGCLT37,42,1845
BMW,Seria 5,2013,241000,13500,SV 314 ZTV,WBAP36CYCV7E16LX6,36,1846
BMW,Seria 5,2013,223000,13900,VN 817 TLK,WBAPD7OYOTEUZ6CD3,42,1847
BMW,Seria 5,2013,272000,13900,CJ 133 CGC,WBAPNU8133P88I763,14,1848
BMW,Seria 5,2013,226715,13990,BC 797 CUQ,WBAP6N480ORA5V3Y9,4,1849
BMW,Seria 5,2013,238000,13990,B 159 HFP,WBAPLBAXUJXB99876,10,1850
BMW,Seria 5,2013,250493,13990,BC 792 ITG,WBAPBVMELYVZQR7C5,4,1851
BMW,Seria 5,2013,238000,13999,AR 050 PRT,WBAP6CD0Z87CH8Q88,2,1852
BMW,Seria 5,2013,250000,14300,BH 965 RSW,WBAPPKO0FCQ2BIYP1,5,1853
BMW,Seria 5,2013,272022,14400,BV 598 DFG,WBAPLIBF2RKOS40I5,9,1854
BMW,Seria 5,2013,256500,14490,IF 203 GCK,WBAP5F8GTA63J0CZ9,26,1855
BMW,Seria 5,2013,187000,15500,PH 692 QWR,WBAPLUXNLXZNSHRT7,32,1856
BMW,Seria 5,2013,214921,15850,CJ 424 ZJG,WBAPX5I6AFR23VR29,14,1857
BMW,Seria 5,2013,138910,18600,SB 307 XJQ,WBAP6SX44EH9A9ST9,35,1858
BMW,Seria 5,2013,198960,20499,AG 578 EPL,WBAP7TSY0D6CK7WJ7,3,1859
BMW,Seria 5,2014,301000,11200,AR 581 ZXF,WBARCWQ7GUIMSIRH6,2,1860
BMW,Seria 5,2014,300000,12490,B 681 UZN,WBARIVO59C2TXZFJX,10,1861
BMW,Seria 5,2014,184000,13900,SJ 727 YMG,WBARV2R50VL5HFQE1,33,1862
BMW,Seria 5,2014,298000,14370,GL 056 AHS,WBARADV67TI8YOLK2,19,1863
BMW,Seria 5,2014,192000,14900,AG 657 LZU,WBARZVB7E6YLAN1K0,3,1864
BMW,Seria 5,2014,199000,16200,IF 239 LEZ,WBARG7JKSO9H3CH0X,26,1865
BMW,Seria 5,2014,258000,16700,CT 898 OXL,WBARY9BSCLMDCDLX2,15,1866
BMW,Seria 5,2014,233000,16990,B 403 XNB,WBAROM7PABW6QUJ95,10,1867
BMW,Seria 5,2014,202000,17300,CJ 895 ZYV,WBARMF9X7TKZL99C9,14,1868
BMW,Seria 5,2014,154893,21000,HR 120 MTY,WBARLWCWDH41O72R3,22,1869
BMW,Seria 5,2015,403909,12790,B 930 PUB,WBASMXK7EJ4E1WVO0,10,1870
BMW,Seria 5,2015,229500,14480,B 828 OVL,WBASCZWSHNHN7ZY18,10,1871
BMW,Seria 5,2015,197000,14900,AG 615 RRZ,WBASQ6Z3Y38PWE7J7,3,1872
BMW,Seria 5,2015,226000,14970,IF 367 OKX,WBASA1RYDSWPIR8UX,26,1873
BMW,Seria 5,2015,209000,14990,AG 862 TYP,WBASLPOMWN084WL29,3,1874
BMW,Seria 5,2015,218549,15000,VN 195 EZL,WBASBYVIJOTAQ1XL0,42,1875
BMW,Seria 5,2015,154826,15300,AG 331 BAZ,WBASFY6B6D8SMFFI7,3,1876
BMW,Seria 5,2015,178200,15970,IF 308 BXR,WBASAIZHXFSZ88W62,26,1877
BMW,Seria 5,2015,259000,15999,AG 300 JEE,WBASK92V9GHB40W60,3,1878
BMW,Seria 5,2015,272200,16200,CJ 248 TZS,WBASMZAANRPKHL887,14,1879
BMW,Seria 5,2015,247202,16389,B 312 ZSY,WBAS5WEVY2EYVDET6,10,1880
BMW,Seria 5,2015,198600,16390,IF 531 SKR,WBAS0UVLNNBYORQM5,26,1881
BMW,Seria 5,2015,181000,16800,DJ 684 NGJ,WBASV054NXRGENSQ8,18,1882
BMW,Seria 5,2015,199677,17450,AG 082 AIO,WBASPD7LKFZ4NKDK4,3,1883
BMW,Seria 5,2015,191409,17490,IF 590 NIV,WBASDK10CHXY2LSD3,26,1884
BMW,Seria 5,2015,230000,17750,BT 763 NQV,WBASLJZKOIJQF1FS6,7,1885
BMW,Seria 5,2015,190000,17990,BH 198 AGA,WBASVYVAFCB6DKF66,5,1886
BMW,Seria 5,2015,168000,18950,AG 038 HBJ,WBASP5E0PJRWXTVD2,3,1887
BMW,Seria 5,2015,94800,22000,CJ 510 MRM,WBAS1OEO1D7NUYJ88,14,1888
BMW,Seria 5,2016,289889,12990,B 333 WWT,WBATJS0XQRDWVFWT4,10,1889
BMW,Seria 5,2016,210000,15250,HR 463 DOB,WBATLM70NN2RC16C4,22,1890
BMW,Seria 5,2016,215185,15950,IF 741 ZTP,WBATEBTIYBALGNE94,26,1891
BMW,Seria 5,2016,230000,17000,TM 547 ZKA,WBATXHM1JTCSJX3B2,38,1892
BMW,Seria 5,2016,193200,17699,B 255 BFJ,WBAT81S6TVA1GJS13,10,1893
BMW,Seria 5,2016,265000,17900,IF 810 XOJ,WBAT219BHB9619TZ2,26,1894
BMW,Seria 5,2016,225000,18490,AR 783 VJP,WBATAVC65LPTC95T1,2,1895
BMW,Seria 5,2016,192000,19750,AG 973 KKN,WBAT043WCX28TAUH4,3,1896
BMW,Seria 5,2016,162500,20825,PH 053 JFN,WBATTAA5OFW5SCMA3,32,1897
BMW,Seria 5,2016,161500,20900,CT 663 TXN,WBATD8R3JQJKYWU55,15,1898
BMW,Seria 5,2016,124690,20978,IF 280 RIE,WBAT6SB4D6337FIA7,26,1899
BMW,Seria 5,2017,187000,9950,CT 134 DYG,WBAVMJN1TYUR3BJL2,15,1900
BMW,Seria 5,2017,248000,18990,DJ 358 JRE,WBAVDXMAMR5CG66E5,18,1901
BMW,Seria 5,2017,243000,19000,BH 479 QVE,WBAVG7D0Y3DN4XNKX,5,1902
BMW,Seria 5,2017,193000,19990,B 638 ADK,WBAVTZ8FE90YTMD72,10,1903
BMW,Seria 5,2017,197000,22500,BH 027 ANO,WBAVMPZM68D8MJ9R0,5,1904
BMW,Seria 5,2017,130000,22989,B 459 CAX,WBAVJAZGUNJ6BLGF4,10,1905
BMW,Seria 5,2017,118000,22999,AG 035 DSH,WBAVS063W7I2KWJQ3,3,1906
BMW,Seria 5,2017,189731,22999,PH 769 YYI,WBAVLWVH9YTSKFDJX,32,1907
BMW,Seria 5,2017,213059,23448,IF 829 CRG,WBAV5PG82Q0ME9FH2,26,1908
BMW,Seria 5,2017,180842,23490,BN 753 EVZ,WBAVQ9XLTZ3OV34P6,6,1909
BMW,Seria 5,2017,133820,24900,B 812 IZV,WBAVZY55S5R2AQBK2,10,1910
BMW,Seria 5,2017,239867,24900,AG 394 GVU,WBAVUBJ43BPCY17X6,3,1911
BMW,Seria 5,2017,110000,24990,IF 348 JAL,WBAV8UOR4TJ3RDPE0,26,1912
BMW,Seria 5,2017,200500,24990,B 170 PBB,WBAVFZ3ZHHBYLJMZX,10,1913
BMW,Seria 5,2017,236000,24990,B 312 TCL,WBAVHBOTPHC1QRAP4,10,1914
BMW,Seria 5,2017,165000,25699,IF 603 LCM,WBAV1UN0DR5WOL0V7,26,1915
BMW,Seria 5,2017,171300,25999,B 174 ZJF,WBAV1HYZO4LAQ0Q16,10,1916
BMW,Seria 5,2017,169653,26000,IF 483 RVH,WBAVIYT7OCB4WDUL9,26,1917
BMW,Seria 5,2017,177000,26700,VS 963 EAX,WBAVI8UYKJLXPNC02,41,1918
BMW,Seria 5,2017,205000,26900,CJ 455 KWX,WBAV2XWVBNSUYQRO6,14,1919
BMW,Seria 5,2017,194830,27900,VS 943 RWH,WBAVWURT8OXZ8G838,41,1920
BMW,Seria 5,2017,179147,28500,IF 929 AHH,WBAV1R9XOSTWEMJ4X,26,1921
BMW,Seria 5,2017,149990,28548,B 080 VJM,WBAVUC92HO5YEFVZ6,10,1922
BMW,Seria 5,2017,135304,28990,B 548 LSS,WBAVJ2H6X9BP0LQH4,10,1923
BMW,Seria 5,2017,145500,28990,IF 791 QAE,WBAVVXKCJ71H7GKU0,26,1924
BMW,Seria 5,2017,103711,29190,IF 956 XFY,WBAVFFPCWG9DWTO05,26,1925
BMW,Seria 5,2017,154500,32118,GL 936 FDT,WBAV5RI0ICQM4AE16,19,1926
BMW,Seria 5,2017,154000,33500,GJ 452 XYM,WBAV3R4936FQV6YO6,21,1927
BMW,Seria 5,2017,156604,33500,B 642 BFD,WBAV0XXLG83AFWXY5,10,1928
BMW,Seria 5,2017,153100,33989,B 228 WQJ,WBAV2SUKLEHETZVU6,10,1929
BMW,Seria 5,2017,104000,34999,CJ 107 OBV,WBAVCLB36NK8FG7H3,14,1930
BMW,Seria 5,2017,82000,39258,GL 503 UZX,WBAV2RQJU3A68CS79,19,1931
BMW,Seria 5,2017,72000,42000,HD 378 MAP,WBAVKB8KT3OPV7ID5,23,1932
BMW,Seria 5,2018,232375,22490,IF 121 YHX,WBAW2BTRZMMMD4XU5,26,1933
BMW,Seria 5,2018,133000,23690,CJ 088 MOH,WBAW6PDLO9C3XF269,14,1934
BMW,Seria 5,2018,180000,23900,B 712 UMO,WBAW4I68CUL22LIBX,10,1935
BMW,Seria 5,2018,255557,24490,BC 182 IUW,WBAWUI3DQ8T60CC74,4,1936
BMW,Seria 5,2018,147438,24900,B 190 DAJ,WBAWUBOT7Y4IU3726,10,1937
BMW,Seria 5,2018,199000,24999,IS 278 KIO,WBAWQCUJCUIF8JNV8,25,1938
BMW,Seria 5,2018,189000,25400,VN 829 EGK,WBAWMMFO4U4V575G0,42,1939
BMW,Seria 5,2018,78000,25489,B 986 PGO,WBAWAPZ9V7BCGOYD6,10,1940
BMW,Seria 5,2018,139800,25500,CT 194 DRX,WBAWJS14PURPV5HL5,15,1941
BMW,Seria 5,2018,211000,25700,AG 800 RIK,WBAWM9FGXOW2I9RFX,3,1942
BMW,Seria 5,2018,154552,25990,AG 990 DKT,WBAWNEM5FKX46LF46,3,1943
BMW,Seria 5,2018,178000,25999,AG 411 BEK,WBAWYRK1EFSXSYQ18,3,1944
BMW,Seria 5,2018,169800,26900,CJ 234 WIF,WBAWXFHHBEST6I847,14,1945
BMW,Seria 5,2018,220000,27399,AG 508 VPB,WBAW1V09C3ST4C5H2,3,1946
BMW,Seria 5,2018,125000,27900,PH 396 FDO,WBAWSJHL6FZQDCNN5,32,1947
BMW,Seria 5,2018,76000,27989,GL 676 OBC,WBAW7XHWTRQMZ2BN3,19,1948
BMW,Seria 5,2018,187647,28290,IF 559 HEG,WBAWF7ABVS4Q2ETN2,26,1949
BMW,Seria 5,2018,115000,28800,TR 696 NJS,WBAW2HQLGG07S4X3X,39,1950
BMW,Seria 5,2018,70000,28939,TM 204 MPA,WBAWRFL7G2XONHAC5,38,1951
BMW,Seria 5,2018,90000,28989,B 773 HSS,WBAWX0Q0VJIIMMW86,10,1952
BMW,Seria 5,2018,120000,28989,B 013 VIW,WBAWFKPRQUY9E3BD1,10,1953
BMW,Seria 5,2018,180000,28989,B 816 GNA,WBAWXEU5F9M9DJH31,10,1954
BMW,Seria 5,2018,139444,28990,AG 519 LDP,WBAWVGNT3TV1W0JAX,3,1955
BMW,Seria 5,2018,139858,28990,AG 929 YBX,WBAWEJEV6SXW47D37,3,1956
BMW,Seria 5,2018,114000,29393,B 070 BFC,WBAWXNFOE3PKMEJN4,10,1957
BMW,Seria 5,2018,38950,29500,IF 603 ACY,WBAW60X6GS53YLLK4,26,1958
BMW,Seria 5,2018,128000,29750,B 057 FRP,WBAWNUUEQNH821J51,10,1959
BMW,Seria 5,2018,96500,29988,B 435 XZE,WBAWZSUA84FG6BRI4,10,1960
BMW,Seria 5,2018,51565,29990,DJ 205 EUT,WBAWQ8EHYGLTFLJS9,18,1961
BMW,Seria 5,2018,171000,29990,AG 953 XLA,WBAWWO00WF76QX4J8,3,1962
BMW,Seria 5,2018,120500,30000,BC 657 AJS,WBAWL9ANPQATV0SF3,4,1963
BMW,Seria 5,2018,97000,30583,B 785 YVX,WBAW8JHZKUS0CAAO3,10,1964
BMW,Seria 5,2018,67057,31500,B 747 ISD,WBAWUHOBPGAWB1Y65,10,1965
BMW,Seria 5,2018,173000,31750,AG 434 SUT,WBAWZDDJ1EJRC4KM8,3,1966
BMW,Seria 5,2018,162900,31980,TM 051 PDB,WBAWM2OLC8KIK5NG4,38,1967
BMW,Seria 5,2018,68700,31999,IF 448 NLT,WBAW8K4UNS0ELWO79,26,1968
BMW,Seria 5,2018,98700,32800,GL 744 YWU,WBAWXCCCYC4OX6TN1,19,1969
BMW,Seria 5,2018,100000,32989,B 282 QRY,WBAW8FOP8GG9OE2SX,10,1970
BMW,Seria 5,2018,126345,34272,BH 412 WRG,WBAWTMTMIE5I8VEWX,5,1971
BMW,Seria 5,2018,120000,34500,PH 810 RDO,WBAWWGCLIYFNRV924,32,1972
BMW,Seria 5,2018,52093,35899,IF 295 VDS,WBAW0QMIY9EELLPK1,26,1973
BMW,Seria 5,2018,59272,36450,B 844 ABV,WBAWYWYEN1829ZNK8,10,1974
BMW,Seria 5,2018,80000,36980,B 963 DHS,WBAWR3260SQJ0ES30,10,1975
BMW,Seria 5,2019,132000,22500,CV 490 URY,WBAXVOHPTGLXIH2A8,16,1976
BMW,Seria 5,2019,291000,22800,PH 324 FKE,WBAXXD2B3NDGWOXK1,32,1977
BMW,Seria 5,2019,50000,22990,B 954 KFP,WBAXLVP6LVSZQVST0,10,1978
BMW,Seria 5,2019,235000,23999,PH 501 AGZ,WBAXZP6KQJANSWXZ0,32,1979
BMW,Seria 5,2019,166666,24000,CT 295 KIT,WBAXQDDPS8SN374W8,15,1980
BMW,Seria 5,2019,211000,24500,PH 690 TXL,WBAX4PR0A8SPS2B5X,32,1981
BMW,Seria 5,2019,160000,24990,B 946 RNZ,WBAXH6CPTM8ZQG0G5,10,1982
BMW,Seria 5,2019,140000,25500,SV 282 MQX,WBAXS804KTY9G5I24,36,1983
BMW,Seria 5,2019,166303,25600,VL 067 SZL,WBAX3P6LC3MBFW7BX,40,1984
BMW,Seria 5,2019,150000,26989,B 693 VVV,WBAX5S5925U69EHAX,10,1985
BMW,Seria 5,2019,99397,27370,SB 962 WTK,WBAXHUUJ9XN0X2BM7,35,1986
BMW,Seria 5,2019,238861,27499,IF 918 ACB,WBAXS92UFGQQ0M0V0,26,1987
BMW,Seria 5,2019,99140,27798,B 963 GCL,WBAX22VV4GW5HMZ52,10,1988
BMW,Seria 5,2019,219000,27900,CT 301 QGI,WBAXB8QSLZFGPFCZ1,15,1989
BMW,Seria 5,2019,219000,28500,GL 336 NZE,WBAXRGWVY4R6N8TFX,19,1990
BMW,Seria 5,2019,139612,28750,SV 971 CVS,WBAX46WD1HU4V82J3,36,1991
BMW,Seria 5,2019,70000,28989,B 260 SUG,WBAXUD0HW78J84WJ4,10,1992
BMW,Seria 5,2019,151603,28999,SV 994 CYN,WBAXIHF47Z8G50494,36,1993
BMW,Seria 5,2019,185000,29200,CS 160 VRE,WBAX18ZWAO93IBVO7,13,1994
BMW,Seria 5,2019,92000,29500,DB 947 UEY,WBAXKOQZNYKAFLAG7,17,1995
BMW,Seria 5,2019,151500,29748,IF 707 PCI,WBAXJKFB0O9STTQW5,26,1996
BMW,Seria 5,2019,125000,29980,B 352 HEA,WBAXYIF2N75UW0NX3,10,1997
